Country,Wave,Age_Group,B001,B002,B003,B008
MYS,6,3,,,,73.61538461538461
MYS,7,1,,,,60.396039603960396
MYS,7,2,,,,60.396039603960396
MYS,7,3,,,,60.396039603960396
NGA,2,1,77.83400809716599,58.739837398373986,60.87844739530133,
NGA,2,2,77.83400809716599,58.739837398373986,60.87844739530133,
NGA,2,3,77.83400809716599,58.739837398373986,60.87844739530133,
NGA,3,1,,59.75168132436627,,34.245840042941495
NGA,3,2,,59.75168132436627,,34.245840042941495
NGA,3,3,,59.75168132436627,,34.245840042941495
NGA,4,1,,,,46.21250635485511
NGA,4,2,,,,46.21250635485511
NGA,4,3,,,,46.21250635485511
NGA,6,1,,,,35.190449118817504
NGA,6,2,,,,35.190449118817504
NGA,6,3,,,,35.190449118817504
NGA,7,1,,,,41.254125412541256
NGA,7,2,,,,41.254125412541256
NGA,7,3,,,,41.254125412541256
NIC,7,1,,,,63.33333333333333
NIC,7,2,,,,63.33333333333333
NIC,7,3,,,,63.33333333333333
NIR,7,1,,,,64.7887323943662
NIR,7,2,,,,64.7887323943662
NIR,7,3,,,,64.7887323943662
NLD,5,1,,,,48.97750511247444
NLD,5,2,,,,48.97750511247444
NLD,5,3,,,,48.97750511247444
NLD,6,1,,,,45.2062754212667
NLD,6,2,,,,45.2062754212667
NLD,6,3,,,,45.2062754212667
NLD,7,1,,,,72.43367935409458
NLD,7,2,,,,72.43367935409458
NLD,7,3,,,,72.43367935409458
NOR,3,1,,75.31194295900178,,62.9695885509839
NOR,3,2,,75.31194295900178,,62.9695885509839
NOR,3,3,,75.31194295900178,,62.9695885509839
NOR,5,1,68.50393700787401,67.84660766961652,42.33791748526522,77.1964461994077
NOR,5,2,68.50393700787401,67.84660766961652,42.33791748526522,77.1964461994077
NOR,5,3,68.50393700787401,67.84660766961652,42.33791748526522,77.1964461994077
NZL,3,1,,54.85661424606846,,50.35677879714577
NZL,3,2,,54.85661424606846,,50.35677879714577
NZL,3,3,,54.85661424606846,,50.35677879714577
NZL,5,1,38.53541416566627,50.174621653084984,68.83116883116884,65.03496503496503
NZL,5,2,38.53541416566627,50.174621653084984,68.83116883116884,65.03496503496503
NZL,5,3,38.53541416566627,50.174621653084984,68.83116883116884,65.03496503496503
NZL,6,1,,,,52.49266862170088
NZL,6,2,,,,52.49266862170088
NZL,6,3,,,,52.49266862170088
NZL,7,1,,,,70.53140096618358
NZL,7,2,,,,70.53140096618358
NZL,7,3,,,,70.53140096618358
PAK,3,1,,,,49.711815561959654
PAK,3,2,,,,49.711815561959654
PAK,3,3,,,,49.711815561959654
PAK,4,1,,,,7.3896863370547585
PAK,4,2,,,,7.3896863370547585
PAK,4,3,,,,7.3896863370547585
PAK,6,1,,,,46.1082910321489
PAK,6,2,,,,46.1082910321489
PAK,6,3,,,,46.1082910321489
PAK,7,1,,,,42.88
PAK,7,2,,,,42.88
PAK,7,3,,,,42.88
PER,3,1,,63.30434782608696,,45.352112676056336
PER,3,2,,63.30434782608696,,45.352112676056336
PER,3,3,,63.30434782608696,,45.352112676056336
PER,4,1,80.90277777777779,56.3013698630137,71.7736369910283,60.847333820306794
PER,4,2,80.90277777777779,56.3013698630137,71.7736369910283,60.847333820306794
PER,4,3,80.90277777777779,56.3013698630137,71.7736369910283,60.847333820306794
PER,5,1,76.97690692792163,66.87719298245614,73.125,65.71632216678546
PER,5,2,76.97690692792163,66.87719298245614,73.125,65.71632216678546
PER,5,3,76.97690692792163,66.87719298245614,73.125,65.71632216678546
PER,6,1,,,,67.6418439716312
PER,6,2,,,,67.6418439716312
PER,6,3,,,,67.6418439716312
PER,7,1,,,,59.45144551519645
PER,7,2,,,,59.45144551519645
PER,7,3,,,,59.45144551519645
PHL,3,1,,55.74324324324324,,68.93874029335633
PHL,3,2,,55.74324324324324,,68.93874029335633
PHL,3,3,,55.74324324324324,,68.93874029335633
PHL,4,1,72.3874256584537,64.27969671440607,71.2721145745577,64.06660823838737
PHL,4,2,72.3874256584537,64.27969671440607,71.2721145745577,64.06660823838737
PHL,4,3,72.3874256584537,64.27969671440607,71.2721145745577,64.06660823838737
PHL,6,1,,,,64.1778523489933
PHL,6,2,,,,64.1778523489933
PHL,6,3,,,,64.1778523489933
PHL,7,1,,,,67.89297658862876
PHL,7,2,,,,67.89297658862876
PHL,7,3,,,,67.89297658862876
POL,3,1,,53.90404515522107,,48.60681114551084
POL,3,2,,53.90404515522107,,48.60681114551084
POL,3,3,,53.90404515522107,,48.60681114551084
POL,5,1,52.81615302869288,46.73796791443851,77.25823591923485,42.22474460839955
POL,5,2,52.81615302869288,46.73796791443851,77.25823591923485,42.22474460839955
POL,5,3,52.81615302869288,46.73796791443851,77.25823591923485,42.22474460839955
POL,6,1,,,,40.133037694013304
POL,6,2,,,,40.133037694013304
POL,6,3,,,,40.133037694013304
PRI,3,1,,82.01754385964912,,67.34875444839858
PRI,3,2,,82.01754385964912,,67.34875444839858
PRI,3,3,,82.01754385964912,,67.34875444839858
PRI,4,1,81.99718706047821,71.48936170212767,66.04584527220631,65.52706552706553
PRI,4,2,81.99718706047821,71.48936170212767,66.04584527220631,65.52706552706553
PRI,4,3,81.99718706047821,71.48936170212767,66.04584527220631,65.52706552706553
PRI,7,1,,,,66.6966696669667
PRI,7,2,,,,66.6966696669667
PRI,7,3,,,,66.6966696669667
PSE,6,1,,,,48.90282131661442
PSE,6,2,,,,48.90282131661442
PSE,6,3,,,,48.90282131661442
QAT,6,1,,,,64.04602109300096
QAT,6,2,,,,64.04602109300096
QAT,6,3,,,,64.04602109300096
ROU,3,1,,66.189111747851,,53.42323651452282
ROU,3,2,,66.189111747851,,53.42323651452282
ROU,3,3,,66.189111747851,,53.42323651452282
ROU,5,1,38.17733990147783,35.073710073710075,84.23312883435582,51.950464396284836
ROU,5,2,38.17733990147783,35.073710073710075,84.23312883435582,51.950464396284836
ROU,5,3,38.17733990147783,35.073710073710075,84.23312883435582,51.950464396284836
ROU,6,1,,,,37.331440738112136
ROU,6,2,,,,37.331440738112136
ROU,6,3,,,,37.331440738112136
ROU,7,1,,,,40.35087719298245
ROU,7,2,,,,40.35087719298245
ROU,7,3,,,,40.35087719298245
RUS,2,1,77.68331562167906,66.36069114470843,48.701298701298704,
RUS,2,2,77.68331562167906,66.36069114470843,48.701298701298704,
RUS,2,3,77.68331562167906,66.36069114470843,48.701298701298704,
RUS,3,1,,63.646170442286945,,56.07649599012955
RUS,3,2,,63.646170442286945,,56.07649599012955
RUS,3,3,,63.646170442286945,,56.07649599012955
RUS,5,1,,,,54.81823427582228
RUS,5,2,,,,54.81823427582228
RUS,5,3,,,,54.81823427582228
RUS,6,1,,,,55.368234250221825
RUS,6,2,,,,55.368234250221825
RUS,6,3,,,,55.368234250221825
RUS,7,1,,,,48.93617021276596
RUS,7,2,,,,48.93617021276596
RUS,7,3,,,,48.93617021276596
RWA,5,1,64.67730742539904,63.176144244105416,76.56988521269412,59.34515688949522
RWA,5,2,64.67730742539904,63.176144244105416,76.56988521269412,59.34515688949522
RWA,5,3,64.67730742539904,63.176144244105416,76.56988521269412,59.34515688949522
RWA,6,1,,,,22.134905042567123
RWA,6,2,,,,22.134905042567123
RWA,6,3,,,,22.134905042567123
SAU,4,1,,,,39.55870764381403
SAU,4,2,,,,39.55870764381403
SAU,4,3,,,,39.55870764381403
SGP,4,1,63.17204301075269,45.05050505050505,73.6,35.78167115902965
SGP,4,2,63.17204301075269,45.05050505050505,73.6,35.78167115902965
SGP,4,3,63.17204301075269,45.05050505050505,73.6,35.78167115902965
SGP,6,1,,,,42.71943176052765
SGP,6,2,,,,42.71943176052765
SGP,6,3,,,,42.71943176052765
SGP,7,1,,,,58.42050209205021
SGP,7,2,,,,58.42050209205021
SGP,7,3,,,,58.42050209205021
SLV,3,1,,83.99668325041459,,84.65473145780051
SLV,3,2,,83.99668325041459,,84.65473145780051
SLV,3,3,,83.99668325041459,,84.65473145780051
SRB,3,1,,72.0675105485232,,45.89331075359864
SRB,3,2,,72.0675105485232,,45.89331075359864
SRB,3,3,,72.0675105485232,,45.89331075359864
SRB,4,1,80.49678012879485,73.6007462686567,55.12239347234814,44.8589626933576
SRB,4,2,80.49678012879485,73.6007462686567,55.12239347234814,44.8589626933576
SRB,4,3,80.49678012879485,73.6007462686567,55.12239347234814,44.8589626933576
SRB,5,1,54.52930728241563,49.502262443438916,67.41573033707866,56.244689889549704
SRB,5,2,54.52930728241563,49.502262443438916,67.41573033707866,56.244689889549704
SRB,5,3,54.52930728241563,49.502262443438916,67.41573033707866,56.244689889549704
SRB,7,1,,,,46.93028095733611
SRB,7,2,,,,46.93028095733611
SRB,7,3,,,,46.93028095733611
SVK,2,1,75.48387096774194,58.06451612903226,59.78494623655914,
SVK,2,2,75.48387096774194,58.06451612903226,59.78494623655914,
SVK,2,3,75.48387096774194,58.06451612903226,59.78494623655914,
SVK,3,1,,54.11423039690223,,46.93675889328063
SVK,3,2,,54.11423039690223,,46.93675889328063
SVK,3,3,,54.11423039690223,,46.93675889328063
SVK,7,1,,,,52.79503105590062
SVK,7,2,,,,52.79503105590062
SVK,7,3,,,,52.79503105590062
SVN,3,1,,66.35706914344685,,47.48953974895397
SVN,3,2,,66.35706914344685,,47.48953974895397
SVN,3,3,,66.35706914344685,,47.48953974895397
SVN,5,1,70.34412955465586,54.42386831275721,59.794871794871796,53.89408099688473
SVN,5,2,70.34412955465586,54.42386831275721,59.794871794871796,53.89408099688473
SVN,5,3,70.34412955465586,54.42386831275721,59.794871794871796,53.89408099688473
SVN,6,1,,,,47.12871287128713
SVN,6,2,,,,47.12871287128713
SVN,6,3,,,,47.12871287128713
SWE,3,1,,83.76421923474663,,64.8854961832061
SWE,3,2,,83.76421923474663,,64.8854961832061
SWE,3,3,,83.76421923474663,,64.8854961832061
SWE,4,1,78.80597014925374,76.93069306930693,43.08617234468938,72.38883143743536
SWE,4,2,78.80597014925374,76.93069306930693,43.08617234468938,72.38883143743536
SWE,4,3,78.80597014925374,76.93069306930693,43.08617234468938,72.38883143743536
SWE,5,1,70.49345417925478,69.50354609929079,29.868819374369327,64.25661914460285
SWE,5,2,70.49345417925478,69.50354609929079,29.868819374369327,64.25661914460285
SWE,5,3,70.49345417925478,69.50354609929079,29.868819374369327,64.25661914460285
SWE,6,1,,,,64.27955133735979
SWE,6,2,,,,64.27955133735979
SWE,6,3,,,,64.27955133735979
THA,5,1,86.48825065274151,74.18300653594771,66.01307189542483,46.08695652173913
THA,5,2,86.48825065274151,74.18300653594771,66.01307189542483,46.08695652173913
THA,5,3,86.48825065274151,74.18300653594771,66.01307189542483,46.08695652173913
THA,6,1,,,,58.1787521079258
THA,6,2,,,,58.1787521079258
THA,6,3,,,,58.1787521079258
THA,7,1,,,,52.567567567567565
THA,7,2,,,,52.567567567567565
THA,7,3,,,,52.567567567567565
TJK,7,1,,,,43.666666666666664
TJK,7,2,,,,43.666666666666664
TJK,7,3,,,,43.666666666666664
TTO,5,1,74.67071935157041,59.33062880324543,78.14702920443102,58.93416927899686
TTO,5,2,74.67071935157041,59.33062880324543,78.14702920443102,58.93416927899686
TTO,5,3,74.67071935157041,59.33062880324543,78.14702920443102,58.93416927899686
TUN,6,1,,,,35.68118628359592
TUN,6,2,,,,35.68118628359592
TUN,6,3,,,,35.68118628359592
TUN,7,1,,,,34.99562554680665
TUN,7,2,,,,34.99562554680665
TUN,7,3,,,,34.99562554680665
TUR,2,1,,72.29524772497471,,
TUR,2,2,,72.29524772497471,,
TUR,2,3,,72.29524772497471,,
TUR,3,1,,79.7509474824039,,53.62554112554112
TUR,3,2,,79.7509474824039,,53.62554112554112
TUR,3,3,,79.7509474824039,,53.62554112554112
TUR,4,1,,,,68.42265529841657
TUR,4,2,,,,68.42265529841657
TUR,4,3,,,,68.42265529841657
TUR,5,1,83.57862122385747,78.15646785437646,72.6134585289515,56.215360253365
TUR,5,2,83.57862122385747,78.15646785437646,72.6134585289515,56.215360253365
TUR,5,3,83.57862122385747,78.15646785437646,72.6134585289515,56.215360253365
TUR,6,1,,,,52.01072386058981
TUR,6,2,,,,52.01072386058981
TUR,6,3,,,,52.01072386058981
TUR,7,1,,,,57.59139784946237
TUR,7,2,,,,57.59139784946237
TUR,7,3,,,,57.59139784946237
TWN,3,1,,85.6951871657754,,64.16893732970027
TWN,3,2,,85.6951871657754,,64.16893732970027
TWN,3,3,,85.6951871657754,,64.16893732970027
TWN,5,1,83.48323793949305,64.75878986099755,40.39247751430908,49.67213114754098
TWN,5,2,83.48323793949305,64.75878986099755,40.39247751430908,49.67213114754098
TWN,5,3,83.48323793949305,64.75878986099755,40.39247751430908,49.67213114754098
TWN,6,1,,,,62.563237774030355
TWN,6,2,,,,62.563237774030355
TWN,6,3,,,,62.563237774030355
TWN,7,1,,,,63.94112837285364
TWN,7,2,,,,63.94112837285364
TWN,7,3,,,,63.94112837285364
TZA,4,1,84.37775816416593,74.56140350877193,74.34869739478958,61.77007299270073
TZA,4,2,84.37775816416593,74.56140350877193,74.34869739478958,61.77007299270073
TZA,4,3,84.37775816416593,74.56140350877193,74.34869739478958,61.77007299270073
UGA,4,1,44.97409326424871,43.95161290322581,60.28084252758275,37.66632548618219
UGA,4,2,44.97409326424871,43.95161290322581,60.28084252758275,37.66632548618219
UGA,4,3,44.97409326424871,43.95161290322581,60.28084252758275,37.66632548618219
UKR,3,1,,55.565489494859186,,56.9814731134207
UKR,3,2,,55.565489494859186,,56.9814731134207
UKR,3,3,,55.565489494859186,,56.9814731134207
UKR,5,1,47.194719471947195,47.176079734219265,88.90063424947145,55.12010113780025
UKR,5,2,47.194719471947195,47.176079734219265,88.90063424947145,55.12010113780025
UKR,5,3,47.194719471947195,47.176079734219265,88.90063424947145,55.12010113780025
UKR,6,1,,,,48.4
UKR,6,2,,,,48.4
UKR,6,3,,,,48.4
UKR,7,1,,,,51.14235500878734
UKR,7,2,,,,51.14235500878734
UKR,7,3,,,,51.14235500878734
URY,3,1,,59.6292481977343,,63.986409966024915
URY,3,2,,59.6292481977343,,63.986409966024915
URY,3,3,,59.6292481977343,,63.986409966024915
URY,5,1,44.16846652267819,42.934782608695656,82.03781512605042,48.91676168757127
URY,5,2,44.16846652267819,42.934782608695656,82.03781512605042,48.91676168757127
URY,5,3,44.16846652267819,42.934782608695656,82.03781512605042,48.91676168757127
URY,6,1,,,,69.70684039087948
URY,6,2,,,,69.70684039087948
URY,6,3,,,,69.70684039087948
URY,7,1,,,,69.5837780149413
URY,7,2,,,,69.5837780149413
URY,7,3,,,,69.5837780149413
USA,3,1,,55.87837837837838,,52.34708392603129
USA,3,2,,55.87837837837838,,52.34708392603129
USA,3,3,,55.87837837837838,,52.34708392603129
USA,4,1,69.30193439865432,61.00840336134454,57.251264755480605,60.79105760963026
USA,4,2,69.30193439865432,61.00840336134454,57.251264755480605,60.79105760963026
USA,4,3,69.30193439865432,61.00840336134454,57.251264755480605,60.79105760963026
USA,5,1,51.4379622021364,50.5358615004122,64.82246077621801,54.25971877584781
USA,5,2,51.4379622021364,50.5358615004122,64.82246077621801,54.25971877584781
USA,5,3,51.4379622021364,50.5358615004122,64.82246077621801,54.25971877584781
USA,6,1,,,,38.07339449541284
USA,6,2,,,,38.07339449541284
USA,6,3,,,,38.07339449541284
USA,7,1,,,,53.25790089738588
USA,7,2,,,,53.25790089738588
USA,7,3,,,,53.25790089738588
UZB,6,1,,,,66.35780470420526
UZB,6,2,,,,66.35780470420526
UZB,6,3,,,,66.35780470420526
UZB,7,1,,,,55.873925501432666
UZB,7,2,,,,55.873925501432666
UZB,7,3,,,,55.873925501432666
VEN,3,1,,64.46568201563856,,45.386766076421246
VEN,3,2,,64.46568201563856,,45.386766076421246
VEN,3,3,,64.46568201563856,,45.386766076421246
VEN,4,1,,,,70.01763668430335
VEN,4,2,,,,70.01763668430335
VEN,4,3,,,,70.01763668430335
VEN,7,1,,,,37.983193277310924
VEN,7,2,,,,37.983193277310924
VEN,7,3,,,,37.983193277310924
VNM,4,1,96.04166666666667,90.39487726787621,37.85249457700651,60.85561497326203
VNM,4,2,96.04166666666667,90.39487726787621,37.85249457700651,60.85561497326203
VNM,4,3,96.04166666666667,90.39487726787621,37.85249457700651,60.85561497326203
VNM,5,1,96.24645892351275,90.77809798270894,47.59511844938981,59.7212543554007
VNM,5,2,96.24645892351275,90.77809798270894,47.59511844938981,59.7212543554007
VNM,5,3,96.24645892351275,90.77809798270894,47.59511844938981,59.7212543554007
VNM,7,1,,,,71.72643869891576
VNM,7,2,,,,71.72643869891576
VNM,7,3,,,,71.72643869891576
YEM,6,1,,,,38.32752613240418
YEM,6,2,,,,38.32752613240418
YEM,6,3,,,,38.32752613240418
ZAF,3,1,,42.608695652173914,,29.1527931927488
ZAF,3,2,,42.608695652173914,,29.1527931927488
ZAF,3,3,,42.608695652173914,,29.1527931927488
ZAF,4,1,52.67988252569751,41.75502742230348,77.98628653915554,35.30478955007257
ZAF,4,2,52.67988252569751,41.75502742230348,77.98628653915554,35.30478955007257
ZAF,4,3,52.67988252569751,41.75502742230348,77.98628653915554,35.30478955007257
ZAF,5,1,53.69549150036955,46.3944076526858,77.5207806288399,30.897855325336245
ZAF,5,2,53.69549150036955,46.3944076526858,77.5207806288399,30.897855325336245
ZAF,5,3,53.69549150036955,46.3944076526858,77.5207806288399,30.897855325336245
ZAF,6,1,,,,36.930048145001415
ZAF,6,2,,,,36.930048145001415
ZAF,6,3,,,,36.930048145001415
ZMB,5,1,49.193548387096776,44.72727272727273,68.38288614938361,37.37151248164464
ZMB,5,2,49.193548387096776,44.72727272727273,68.38288614938361,37.37151248164464
ZMB,5,3,49.193548387096776,44.72727272727273,68.38288614938361,37.37151248164464
ZWE,4,1,69.1817215727949,46.178686759956946,69.75763962065332,35.56701030927835
ZWE,4,2,69.1817215727949,46.178686759956946,69.75763962065332,35.56701030927835
ZWE,4,3,69.1817215727949,46.178686759956946,69.75763962065332,35.56701030927835
ZWE,6,1,,,,38.266666666666666
ZWE,6,2,,,,38.266666666666666
ZWE,6,3,,,,38.266666666666666
ZWE,7,1,,,,53.8971807628524
ZWE,7,2,,,,53.8971807628524
ZWE,7,3,,,,53.8971807628524
